caption,sentiment_label,like_count,comment_count,engagement_rate
kamis pens usai selenggara upacara bendera dalam rangka ingat hari pahlawan nasional upacara tempat di lapang merah gedung d pens dengan hadir oleh jajar direksi para dosen dan staf pens dengan usung tema pahlawan teladan upacara bendera sebut tuju untuk kenang dan hormat juang para pahlawan dalam tahan merdeka bangsa indonesia lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia haripahlawan pahlawankuteladanku,positive,490,0,1.5650951833397215
usai selesai tiga tahap tampil pada hari pertama kontes robot indonesia kri wilayah ii tahun erisa yang masuk dalam divisi krsti lanjut juang di babak delap final tampil beda dari belum pada babak ini erisa kena pakaiaan adat khas dayak kenyah dengan padu warna hitam dan putih selain tampak lebih cantik dan anggun erisa juga mampu saji gera tari dengan indah berita lengkap dapat baca di,positive,490,0,1.5650951833397215
dtik workshop series holaa sobat ajar pasti lagi banyak yang siap masuk ke guru tinggi nih tapi masih bingung mau masuk jurus apa tarik dengan dunia it wah yang satu ini cocok banget nih buat kamu dtik rupa salah satu departemen di kampus politeknik elektronika negeri pens politeknik baik di indonesia yang gerak di bidang teknik informatika dan komputer di era digitalisasi sekarang ini tentu banyak butuh tenagatenaga di bidang sebut namun masih banyak yang belum paham atau bahkan kenal halhal yang laku oleh giat it dtik worskhop hadir untuk kenal kepada temanteman semua tentang jurus it utama teknik informatika teknik komputer dan sains data terap dengan agam topik yang bisa ikut so tunggu apa lagi segera daftar diri sekarang juga link daftar himitpenscomregisdtikworkshop contact person gilang wame vanessa wame dtikworkshopseries,positive,490,0,1.5650951833397215
selamat ingat hari pramuka ke di tiap langkah kita ada nilainilai bangsa yang harus selalu kita junjung tinggi sama kita bisa jadi generasi muda tangguh dan integritas untuk bawa indonesia tuju masa depan yang lebih baik moga semangat pandu selalu bara dan lahir tunastunas muda untuk bangsa satyaku darma darma bakti pramuka jiwa pancasila jaga nkri politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi haripramukanasional haripramuka,positive,489,1,1.5650951833397215
lanjut studi di luar negeri rupa impi banyak orang tidak kecuali mahasiswa pens sebab dengan ajar di negara asing mahasiswa dapat dapat wawas dan relasi yang lebih luas serta milik alam internasional pada sabtu lalu pens internasional cooperation office pico gelar webinar tajuk study and work abroad dengan undang empat alumni inspiratif yang milik alam studi dan kerja di luar negeri tuju dari laksana webinar ini adalah untuk motivasi mahasiswa pens agar bisa lanjut studi dan titi karir di luar negeri berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,488,2,1.5650951833397215
hari guru nasional rupa hari untuk tunjuk suatu harga hadap guru mulai untuk ajar empat dan saling hormat orangorang sekitar kampus juga dengan sama civitas akademika yang interaksi juga batas di masa pandemi ini dengan milik rasa empati budaya untuk saling hormat juga akan lebih jaga politeknik pens pensjoss politeknikjoss vokasimenguatkanindonesia harigurunasional,positive,484,5,1.5619011115369874
lamongan bagai salah satu bentuk abdi kepada masyarakat program studi teknologi multimedia broadcasting pens kampus lamongan sukses selenggara sosialisasi media ajar main edukasi dual bahasa bas game edukasi tentang tanam obat keluarga jumat tempat di sdn made lamongan giat ini hadir oleh siswa siswi sd kelas dan sdn made lamongan dan turut hadir beberapa dosen pens dan juga guru dari sekolah sebut sosialisasi tuju untuk beri tahu kena toga yang kemas dalam bentuk game edukasi dua bahasa abdi kepada masyarakat dengan tema toga sudah laksana lama tahun ini guna teknologi yang beda lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia multimediabroadcasting,positive,486,2,1.5587070397342533
giat abdi masyarakat telah selenggara oleh program studi sistem bangkit energi pens tempat di sma negeri giat sebut langsung pada kamis giat yang tajuk manfaat modul energi baru dan baru bas multimedia bagai modul ajar interaktif ini ikut oleh wakil mahasiswa tahun dan serta beberapa dosen ajar seluruh rangkai giat ada cara luring dengan tetap taat protokol sehat berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,479,8,1.5555129679315192
podcast kuliah umum d d jurus elektronika pens masih kuliah bisa bikin bisnis narasumber malik atmadja sst mm owner malik entertainment moderator dr firman arifin st mt rabu mei pukul wib live on zoom meeting,positive,483,0,1.542736680720583
mahasiswa pens kembali bukti unggul di bidang game langsung lama dua hari hitung sejak jumat tim icy pens hasil raih juara kategori esport csgo pada multimedia and game event mage di institut teknologi puluh november its ikut oleh bagai kalang dari seluruh indonesia kompetisi ini langsung riah,positive,481,1,1.5395426089178483
hari sakti pancasila yang ingat tiap tanggal oktober rupa hormat kepada seluruh pahlawan yang gugur dalam laku tugas untuk lindung dan tahan ideologi pancasila selain itu juga bagai ingat bagi kita betapa penting jaga satu dan agam masyarakat indonesia politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi harikesaktianpancasila,positive,480,1,1.5363485371151144
selamat tanding kepada tim caksa pens dalam ajang teknofest international startup competition hari ini adalah milik ada hal besar yang sedang tunggu jadi raih itu politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia caksa,positive,481,0,1.5363485371151144
bandung prestasi gemilang kembali toreh oleh mahasiswa pens kali ini datang dari ajang kanayakan international robot festival kiro fest yang ada di politeknik manufaktur negeri bandung lama dua hari dalam sempat kali ini dua tim hasil raih gelar juara sumo magnetic autonomous robot dan juara sumo magnetic remote control,positive,480,1,1.5363485371151144
selamat tanding kepada tim robot pens dalam ajang kontes robot indonesia kri tingkat nasional tahun hari ini adalah milik ada hal besar yang sedang tunggu jadi raih itu politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kri kontesrobotindonesia,positive,480,0,1.5331544653123803
pens telah usai helat giat seminar dan workshop didik yang tajuk gamebased education peluang baru di paradigma didik turut datang ceo i can do yakni syaiful lokan giat ini hadir sekitar guru didik anak usia dini paud helat pada kamis giat tempat di ruang auditorium lantai gedung pascasarjana pens berita lengkap dapat baca di,positive,479,1,1.5331544653123803
helat kompetisi antariksa komurindokombat telah usai gelar selamat kepada tim dirgantara pens yang sukses raih gelar juara umum pada komurindokombat yang langsung di lembaga terbang dan antariksa nasional lap pada agustus tetap semangat dan terus karya pensjoss politeknikjoss komurindokombat,positive,478,1,1.529960393509646
program kenal hidup kampus bagi mahasiswa baru pkkmb politeknik elektronika negeri pens usai langsung mulai pada hari rabu giat ini ikut oleh ratus serta didik baru pens cara online lalu zoom video conference bagai kali pertama giat yang ikut mahasiswa baru pkkmb ini sukses langsung dan muncul antusiasme serta dari awal hingga akhir giat politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,477,1,1.526766321706912
pens raih juara kategori widyapadhi politeknik dalam anugrah iptek dan inovasi politeknik elektronika negeri pens kembali raih juara dalam anugrah iptek dan inovasi kategori widyapadhi politeknik sub kategori produk inovasi harga sebut beri langsung oleh prof h mohamad nasir bagai menteri riset teknologi dan didik tinggi kepada dr zainal arief selaku direktur pens di lapang puput renon denpasar bal,positive,477,1,1.526766321706912
selamat untuk semua tim robot pens atas capai dalam ajang kontes robot indonesia kri yang tuan rumah oleh institut teknologi bandung itb pada tanggal oktober pens pensjoss politeknik kri robot kri,positive,478,0,1.526766321706912
sidang senat buka dalam rangka kukuh guru besar di auditorium lt gedung pascasarjana kembali gelar pada selasa kali ini pens angkat dua dosen dari departemen teknik elektro bagai guru besar yaitu prof dr ir titon dutono m eng pada bidang olah sinyal dan prof amang sudarsono st phd pada bidang aman jaring dua sukses tunjuk kompetensi dan kontribusi dalam kembang teknologi telekomunikasi baik di dalam negeri maupun luar negeri dengan demikian cara resmi pens kini telah milik enam guru besar dari tiap departemen lengkap hanya di youtube pens tv politeknik pensjoss pens vokasimenguatkanindonesia pensupdate,positive,477,0,1.523572249904178
prosesi resmi sentra hak kaya intelektual hki dan sarasehan sama dewan santun usai gelar oleh pens pada rabu giat ini hadir oleh dr h emil elestianto dardak bbus msc dr titon dutono meng prof ir dadet pramadihanto meng phd dan dr zainal arief selain dua giat sebut dapat pula mahasiswa pens yang laku pamer produk kewirausahaan laksana di gedung pascasarjana lt dan giat ini mampu tunjuk inovasiinovasi mahasiswa pens berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,477,0,1.523572249904178
buah prestasi kembali bawa oleh mahasiswa pens kali ini asal dari tiga mahasiswa program studi teknik telekomunikasi yakni hendri darmawan dan zahra salsabila hernanda selaku mahasiswa d telekomunikasi dan arasy dafa sulistya kurniawan selaku mahasiswa d telekomunikasi yang hasil sabet juara pada ajang national round huawei ict competition umum saat awarding ceremony day pada hari kamis cara daring lalu zoom video conference dan tayang live lalu akun youtube huawei enterprise indonesia giat ini tajuk connection glory future berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,472,3,1.5171841062987097
pens kembali ada rapat senat buka dan wisuda ke pada sabtu banyak wisudawan kukuh diri dari wisudawan sarjana terap dan wisudawan diploma wisuda ke ini selenggara cara dalam jaring daring dan luar jaring luring di ruang auditorium lt gedung pascasarjana dengan hadir oleh tamu batas serta terap protokol sehat yang ketat berita lengkap dapat baca di,positive,474,1,1.5171841062987097
kongres pemuda ii yang selenggara tahun yang lalu tunjuk semangat juang pemuda indonesia dalam juang merdeka republik indonesia lalu hari sumpah pemuda tahun mari kita wujud pemuda yang milik spirit satu dalam keberagaraman sama untuk bangkit lawan pandemi covid dan wujud tumbuh ekonomi dengan semangat kewirausahaan politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia harisumpahpemuda,positive,472,1,1.5107959626932412
selamat kepada tim robot pens yang telah dapat bagai harga pada kontes robot indonesia wilayah ii yang selenggara oleh pusat prestasi nasional dan tuan rumah oleh universitas gajah mada ugm tim kopens juara desain baik krai tim eilero juara desain baik krsri tim erisa juara krsti tim ersow juara desain baik krsbiberoda tim eros juara krsbihumanoid juara krsbihumanoid kategori lomba lari juara krsbihumanoid kategori lomba giring bola dan juara krsbihumanoid kategori lomba kerja sama robot politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kriwilayahii,positive,472,0,1.5076018908905071
guru adalah pelita tuntun tiap langkah untuk kita terus maju guru adalah pahlawan tanpa tanda jasa selamat hari guru nasional pens pensjoss politeknik hariguru,positive,458,14,1.5076018908905071
bagai upaya bentuk karakter mahasiswa yang tangguh dan tumbuh guru besar pens bidang ilmu robotic dan computer vision yakni prof ir dadet pramadihanto meng phd beri orasi dalam studium generale sekaligus giat kukuh mahasiswa baru oleh senat pens giat langsung pada jumat cara luring di auditorium lt gedung pascasarjana pens dan cara daring lalu zoom video conference serta siar cara langsung pada kanal youtube pens tv giat kali ini tajuk didik vokasi dan merdeka ajar tuju karakterisasi mahasiswa tangguh dan tumbuh dengan hadir oleh wakil mahasiswa yang akan kukuh wakil dosen dan anggota senat pens berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,472,0,1.5076018908905071
pada hari selasa pens usai helat giat grand launching untuk resmi program wirausaha merdeka wmk pens tempat di ruang auditorium lt gedung pascasarjana pens program ini rupa salah satu program dari menteri didik budaya dan riset dan teknologi kemendikbudristek jadi salah satu dari delapan politeknik di indonesia yang jadi laksana dari program ini pens hadir tiga narasumber yang alam dalam wirausaha untuk beri insight dan tumbuh semangat para serta dalam ikut program wmk baca lengkap di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi,positive,470,0,1.5012137472850389
alhamdulillah selamat dan sukses untuk ukm padu suara mahasiswa politeknik elektronika negeri juara atas capai silver medal pada bal international choir festival politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi kampustradisijuara internationalchoirfestival,positive,463,6,1.498019675482305
